"SINTA_ID","Nama","id_univ","Universitas","id_dept","Departemen","Subject List","SINTA_Score_Overall","Scopus_Artikel","GScholar_Artikel"
"6712778","HADI NUGROHO","1672","STIKES Ichsan Medical Centre Bintaro","14201","S1 - Ilmu Keperawatan","epidemiology, statistics, public health, pharmacy, medical","11","0","9"
"6723340","TAN THING HENG","1097","Universitas Multimedia Nusantara","57201","S1 - Sistem Informasi","Data Analysis, Statistics","25","0","3"
"6723340","TAN THING HENG","1097","Universitas Multimedia Nusantara","57201","S1 - Sistem Informasi","Data Analysis, Statistics","25","0","3"
"6761412","LAELA CHAIRANI","1057","Universitas Pancasila","26201","S1 - Teknik Industri","Optimation, quality control, statistic","84","4","12"
"6772091","MULYANA CHANDRA HADIATI","1066","Universitas Mercu Buana","62201","S1 - Akuntansi","Accounting, Management Accounting, Cost Accounting, Statistic, Econometric","6","0","2"
"6674210","RATIH KOMALA DEWI","3549","Institut Agama Islam Negeri Curup","U1","Unknown","Ekonomi, Manajemen, Statistik","5","0","3"
"6655109","LIDUINA ASIH PRIMANDARI","2212","STMIK PPKIA Pradnya Paramita","57401","D3 - Manajemen Informatika","Statistic","29","0","6"
"6646435","MOHAMMAD FARHAN QUDRATULLAH","3512","Universitas Islam Negeri Sunan Kalijaga","44201","S1 - Matematika","Mathematics, Statistics, Mathematical statistics, Sharia shares","90","0","49"
"6673150","NUR SALAM","439","Universitas Lambung Mangkurat","49201","S1 - Statistika","Statistika","83","0","3"
"6679130","BUDIONO","2079","Universitas Gajayana","57201","S1 - Sistem Informasi","statistika","6","0","10"
"6731100","BAKRY","8244003","Institut Teknologi dan Bisnis Kalla","94202","S1 - Kewirausahaan","matematika, statistik, bisnis","78","0","6"
"6688458","THOMAS YUNI GUNARTO","407","Universitas Gunadarma","26201","S1 - Teknik Industri","Manajemen Informasi, Statistik, Pertanian","10","0","1"
"6688458","THOMAS YUNI GUNARTO","407","Universitas Gunadarma","26201","S1 - Teknik Industri","Manajemen Informasi, Statistik, Pertanian","10","0","1"
"6761138","NOOR ELL GOLDAMEIR","415","Universitas Riau","49201","S1 - Statistika","Statistics","21","0","8"
"6785762","MUHAMMAD HAFIZ","582","Universitas Pembangunan Panca Budi","54211","S1 - Agroteknologi","Matematika, Statistika, Pendidikan Matematika","5","0","2"
"6032519","TIMBUL PARDEDE","496","Universitas Terbuka","49201","S1 - Statistika","Statistika","36","0","16"
"6092510","SITI NURHASANAH","400","Universitas Islam Negeri Syarif Hidayatullah Jakarta","86231","S1 - Manajemen Pendidikan","Manajemen Pendidikan, Metodologi Penelitian, Statistika","102","0","18"
"6146915","VEBBY AMELLIA EDWIN","4787","Institut Kesehatan Indonesia","13201","S1 - Kesehatan Masyarkat","public health, biostatistics, statistic, tobacco, non communicable disease","52","0","11"
"6648931","TITA TALITHA","20","Universitas Dian Nuswantoro","26201","S1 - Teknik Industri","SCM, Optimisasi, Statistika","69","0","41"
"6803111","IRA YUDISTIRA","2095","Universitas Islam Madura","U1","Unknown","statistika","9","0","8"
"6688674","YUNI SUSILOWATI","1638","Sekolah Tinggi Ilmu Kesehatan Yatsi","14201","S1 - Ilmu Keperawatan","Penelitian, Statistik","11","0","7"
"5988317","ADENAN SUHALIS","1135","Institut Transportasi dan Logistik Trisakti","U1","Unknown","Transportasi, Manajemen, Logistik, Statistic, Ekonomi","24","0","17"
"6787910","ENDAH SETYOWATI","3543","Institut Agama Islam Negeri Ponorogo","U1","Unknown","Statistics","6","0","7"
"6824756","ANITA SARI","556","Politeknik Pertanian Negeri Pangkajene Kepulauan","U1","Unknown","Statistika, Peternakan","5","0","7"
"6057860","WAHYUNI","3535","IAIN Langsa","84202","S1 - Pendidikan Matematika","Matematika, Statistika, Pendidikan","131","0","22"
"6105131","HENI KUSDARWATI","404","Universitas Brawijaya","49201","S1 - Statistika","Statistika, time series","159","3","26"
"6068419","PURWANTO","1090","Universitas Budi Luhur","55201","S1 - Teknik Informatika","Computer Science, Mathematic, Statistic","5","0","1"
"6127280","SURTANI","497","Universitas Negeri Padang","87202","S1 - Pendidikan Geografi","PKLH, Statistik, Perencanaan Pengajaran Geografi","61","1","24"
"6744535","LUKMANUL HAKIM","2394","Universitas Hamzanwadi","49201","S1 - Statistika","Statistics, Data Mining, Machine Learning, Classification, Data Science","20","0","8"
"6754954","RUDI SALAM","4328","Politeknik Statistika STIS","U1","Unknown","Statistics, Demography, Social Science","11","0","10"
"6757160","NURUL HIDAYATI","402","Universitas Bengkulu","49201","S1 - Statistika","Statistic","4","0","4"
"6130205","HS SULISTYOWATI","1518","STMIK Bani Saleh","55201","S1 - Teknik Informatika","Math, Statistics","34","0","11"
"6752034","UMI YULIATIN","4398","Politeknik Energi dan Mineral Akamigas","20301","D4 - Teknik Instrumentasi Kilang","statistik, matematika terapan","4","0","4"
"6748808","FITRIYATUS SHOLIHAH","8364","Badan Penelitian dan Pengembangan Provinsi Jawa Timur","U1","Unknown","Statistik, sosial, pemerintahan","10","0","8"
"6772616","NINA ZAKIAH, M.SI","8244293","Sekolah Tinggi Agama Islam Negeri Bengkalis","62202","S1 - Akuntansi Syariah","statistik","5","0","8"
"6130205","HS SULISTYOWATI","1518","STMIK Bani Saleh","55201","S1 - Teknik Informatika","Math, Statistics","34","0","11"
"6177842","ANGGA KUSUMAH","3223","Sekolah Tinggi Ilmu Ekonomi Nusantara Sangatta","62201","S1 - Akuntansi","Akuntansi, Manajemen, Sumber Daya Manusia, Statistik","8","0","13"
"6665371","ACHMAD DJAMIL","1057","Universitas Pancasila","62402","D3 - Perpajakan","statistics","25","0","9"
"6671587","SUKARNI","2218","Sekolah Tinggi Teknologi Pomosda","55201","S1 - Teknik Informatika","Teknik Informatika, Design Web, IT Manajemen, Statistic","14","0","16"
"6731793","MAHFUDHOTIN","3558","Institut Agama Islam Negeri Kediri","61206","S1 - Perbankan Syariah","Statistika, Matematika","6","0","8"
"6744912","RIZA FAHLAPI","1290","Universitas Bina Sarana Informatika","55202","S1 - Teknologi Informasi","Statistika, Algoritma, SDM, HR","5","0","3"
"6755071","MARCHY PALLO","557","Politeknik Pertanian Negeri Kupang","54315","D4 - Penyuluhan Pertanian Lahan Kering","Statistika","4","0","2"
"6671587","SUKARNI","2218","Sekolah Tinggi Teknologi Pomosda","55201","S1 - Teknik Informatika","Teknik Informatika, Design Web, IT Manajemen, Statistic","14","0","16"
"6750952","YUSRIANTI HANIKE","3525","IAIN Ambon","U1","Unknown","Statistik","34","1","11"
"6805955","FATATI NURYANA","3541","Institut Agama Islam Negeri Madura","U1","Unknown","statistika","20","0","11"
"6713808","M. MARIZAL","3514","Universitas Islam Negeri Sultan Syarif Kasim Riau","44201","S1 - Matematika","Statistik","9","0","13"
"6732557","SILVIATUL HASANAH","201","Universitas Islam Negeri Walisongo Semarang","U1","Unknown","Statistics, Mathematics","5","0","9"
"6722683","FATHUR RAHMAN","3554","Universitas Islam Negeri Sultan Aji Muhammad Idris Samarinda","86231","S1 - Tadris Matematika","Statistika, Statistic Process Control, Quality Control, Computer Science, Evaluasi Mutu Pendidikan","8","0","10"
"6749307","ADIATMA","3515","Universitas Islam Negeri Alauddin Makassar","44201","S1 - Matematika","Statistics","11","0","7"
"6785395","ISFARUDI","496","Universitas Terbuka","49201","S1 - Statistika","Statistics, Research, Measurement, Evaluation, Education","3","0","23"
"6793542","YUNI ROSITA DEWI","2051","Universitas Mayjen Sungkono","U1","Unknown","Matematika, Statistika, Data Science, Agribisnis, Pertanian","4","0","4"
"6819505","MARITA QORI'ATUNNADYAH","2185","Institut Teknologi dan Bisnis Widya Gama Lumajang","U1","Unknown","Statistika","3","0","6"
"6732557","SILVIATUL HASANAH","201","Universitas Islam Negeri Walisongo Semarang","U1","Unknown","Statistics, Mathematics","5","0","9"
"6722683","FATHUR RAHMAN","3554","Universitas Islam Negeri Sultan Aji Muhammad Idris Samarinda","86231","S1 - Tadris Matematika","Statistika, Statistic Process Control, Quality Control, Computer Science, Evaluasi Mutu Pendidikan","8","0","10"
"6749307","ADIATMA","3515","Universitas Islam Negeri Alauddin Makassar","44201","S1 - Matematika","Statistics","11","0","7"
"6785395","ISFARUDI","496","Universitas Terbuka","49201","S1 - Statistika","Statistics, Research, Measurement, Evaluation, Education","3","0","23"
"6793542","YUNI ROSITA DEWI","2051","Universitas Mayjen Sungkono","U1","Unknown","Matematika, Statistika, Data Science, Agribisnis, Pertanian","4","0","4"
"6819505","MARITA QORI'ATUNNADYAH","2185","Institut Teknologi dan Bisnis Widya Gama Lumajang","U1","Unknown","Statistika","3","0","6"
"6193211","DEDE ARSEYANI PRATAMASYARI","494","Universitas Tadulako","U1","Unknown","Ekonomi, Riset Operasi, Statistik","8","0","6"
"6717959","RITA INTAN PERMATASARI","1088","Universitas Dirgantara Marsekal Suryadarma","61201","S1 - Manajemen","ilmu manajemen, statistik, matematika ekonomi","11","0","7"
"6768342","FATIMATUZ ZAHROH","3541","Institut Agama Islam Negeri Madura","86232","S1 - Pendidikan Guru Madrasah Ibtidaiyah","statistics","3","0","4"
"6828392","INDAH GUMALA ANDIRASDINI","537","Institut Teknologi Sumatera","94203","S1 - Sains Aktuaria","Statistics, finance, data visualization","6","0","4"
"6162506","MUHAMMAD ADAM","3899","Institut Agama Islam Darul Da'wah Wal Irsyad Polewali Mandar","U1","Unknown","Matematika, Statistic, Dakwah, Research","5","0","8"
"6184832","AHMAD HUDAWI AS","4820","Universitas Nurul Jadid","55201","S1 - Teknik Informatika","Statistik","12","0","9"
"6703777","MAWARDI DJAMALUDDIN","8223","IAIN Ternate","86201","S1 - Bimbingan dan Konseling Pendidikan Islam","Bimbingan Konseling, Statistik, metode penelitian","8","0","12"
"6770984","ASNAWI","3560","Institut Agama Islam Negeri Takengon","U1","Unknown","Statistika","4","0","5"
"6777877","AFRIYANTI","1879","Universitas Gunung Kidul","54211","S1 - Agroteknologi","Science Education, Statistics","5","0","6"
"6821795","HELEN PARKHURST","491","Universitas Jambi","60201","S1 - Ekonomi Pembangunan","mathematics, statistics, economic","5","0","3"
"6809013","EUIS FAJRIYAH","3696","STAI Ma`had `Ali Cirebon","74234","S1 - Pendidikan Islam Anak Usia Dini","Matematika, Statistika, Pendidikan","70","0","10"
"6815504","MUHAMMAD AZIS SUPRAYOGI","4823","Kementerian Keuangan Republik Indonesia","U1","Unknown","Data Mining, Statistics","3","0","5"
"6036033","ENDANG PUDJI PURWANTI","550","Politeknik Perkapalan Negeri Surabaya","22303","D4 - Teknik Perancangan Dan Kontruksi Kapal","Operation Research, Statistic, Modelling Mathematics","23","0","13"
"6039812","EKO WAHYU WIBOWO","3522","Universitas Islam Negeri Sultan Maulana Hasanuddin Banten","45201","S1 - Fisika","Matematika, Statistika, Komputer","17","0","22"
"6815504","MUHAMMAD AZIS SUPRAYOGI","4823","Kementerian Keuangan Republik Indonesia","U1","Unknown","Data Mining, Statistics","3","0","5"
"6821795","HELEN PARKHURST","491","Universitas Jambi","60201","S1 - Ekonomi Pembangunan","mathematics, statistics, economic","5","0","3"
"6722312","ANDRI YAN PRIMA ZANI","1703","STIKES Raflesia","13201","S1 - Ilmu Kesehatan Masyarakat","Manajemen Sumber Daya Manusia, Statistik, Metodologi Penelitian, Ekonomi Kesehatan","11","0","8"
"6760437","YOPIE DIONDY KURNIAWAN","571","Politeknik Negeri Madiun","U1","Unknown","Manajemen Keuangan, Statistik","2","0","1"
"6794067","MUHAMMAD NAJIB MUBARROK","479","Universitas Alma Ata","84202","S1 - Pendidikan Matematika","Applied Mathematics, Statistics","6","0","5"
"6693496","RAMLY","392","Universitas Halu Oleo","87120","S2 - Pendidikan Ilmu Pengetahuan Sosial","pengukuran dan evaluasi pendidikan, metodologi penelitian pendidikan, statistika, kajian kurikulum","6","0","12"
"6679136","NURHARPANI","2950","Sekolah Tinggi Ilmu Hukum Padang","74201","S1 - Ilmu Hukum","Administrasi, kewirausahaan, statistik","5","0","10"
"6707623","MUHAMMAD MUNAWIR GAZALI","2419","Universitas Bumigora","U1","Unknown","Statistika","79","0","9"
"6728089","FAHARUDDIN","4823","Kementerian Keuangan Republik Indonesia","U1","Unknown","statistics, economics, agricultural economics, poverty","18","0","9"
"6716545","BAGUS MANUNGGAL","1395","Universitas Islam Syekh-Yusuf","61201","S1 - Manajemen","Management, Marketing, Statistics, Web Programming","4","0","5"
"6716545","BAGUS MANUNGGAL","1395","Universitas Islam Syekh-Yusuf","61201","S1 - Manajemen","Management, Marketing, Statistics, Web Programming","4","0","5"
"6720376","PRASETYANING DIAH RIZKY LESTARI","444","Badan Riset dan Inovasi Nasional","U1","Unknown","Applied Mathematics, Mathematical Modelling, Optimization, Computational Mathematics, Statistics","12","0","10"
"6722544","EPA ELFITRIADI","4498","Badan Litbang dan Diklat Kementerian Agama","U1","Unknown","pendidikan, pelatihan, matematika, statistika, multimedia pembelajaran","8","0","14"
"6767860","ENCIK AKHMAD SYAIFUDIN","411","Universitas Mulawarman","54108","S2 - Pertanian Tropika Basah","ilmu gulma, statistika","2","0","2"
"6795021","DANANG ARIYANTO","499","Universitas Negeri Surabaya","U1","Unknown","statistika, spasial, terapan","7","0","10"
"6767581","INDAH PUSPASARI HANDAYANI","1090","Universitas Budi Luhur","57201","S1 - Sistem Informasi","Decision Support System, Mobile Programming, Statistic","6","0","8"
"6822935","SITTI MASYITAH MELIYANA R","436","Universitas Negeri Makassar","49201","S1 - Statistika","Statistics, Mathematics, Spatial","6","0","8"
"6826033","DERRY NUGRAHA","1474","STKIP PGRI Sukabumi","U1","Unknown","Matematika, Statistika","4","0","4"
"6821540","ACHMAD ISYA ALFASSA","2904","Universitas Islam Indragiri","61201","S1 - Manajemen","Statistics, Statistical Demography, Bayesian Statistics, Biostatistics, Cluster Analysis","7","0","9"
"5976590","IDHIA SRILIANA","402","Universitas Bengkulu","49201","S1 - Statistika","Statistika","64","0","70"
"5978668","IRFAN WAHYUDI","489","Universitas Cenderawasih","49201","S1 - Statistika","Statistika","5","0","3"
"6702109","ABD. BASIR ABBAS","411","Universitas Mulawarman","95129","S2 - Ilmu Lingkungan","Statistika","11","0","6"
"6710502","KOMARUDIN A","3594","Institut Agama Islam Darussalam Blokagung Banyuwangi","60202","S1 - Ekonomi Syari`ah","statistik","8","0","8"
"6753571","UQWATUL ALMA WIZSA","3544","Universitas Islam Negeri Sjech M. Djamil Djambek Bukittinggi","60202","S1 - Ekonomi Islam","statistika, statistika terapan, pendidikan, matematika","2","0","2"
"6787684","SITI ULFA NABILA","3528","Universitas Islam Negeri Raden Intan Lampung","84202","S1 - Pendidikan Matematika","Matematika, Statistika","4","0","4"
"6768017","AMIRUDIN","400","Universitas Islam Negeri Syarif Hidayatullah Jakarta","70230","S1 - Manajemen Dakwah","statistika, metologi penelitian kuantitatif","5","0","6"
"6800056","SISWANTO","413","Politeknik Negeri Malang","U1","Unknown","Matematika, statistik, akuntansi","2","0","1"
"6828071","RENTA LEINVARBEN SIHOMBING","4165","STT Tabernakel Indonesia Surabaya","U1","Unknown","Teologi, Pendidikan Agama Kristen, Statistika","2","0","1"
"6026198","DRS. AKHIRMEN, M.SI","497","Universitas Negeri Padang","U1","Unknown","statistika, matematika ekonomi, matematika bisnis, ekonomi transportasi","134","0","26"
"6054849","REZA MUBARAK","3541","Institut Agama Islam Negeri Madura","61206","S1 - Perbankan Syariah","Islamic Economic, Statistics, Time Series, Forecasting","11","0","7"
"6653759","JASAN SUPRATMAN","1082","Universitas Bhayangkara Jakarta Raya","26201","S1 - Teknik Industri","Penelitian Operasional, Analisa Perancangan Kerja, Statistik","4","0","3"
"6654165","BAHAR","2539","Universitas Sawerigading Makassar","84202","S1 - Pendidikan Matematika","Pendidikan Matematika, Statistika, Metodologi Penelitian Pendidikan","25","0","11"
"6684423","DEDI NOFRIZAL","3037","Sekolah Tinggi Keguruan dan Ilmu Pendidikan Meranti","85271","S1 - Pendidikan Jasmani, Kesehatan, dan Rekreasi","Tes Pengukuran Olahraga, Sport Tourism, Statistik, Bola Voli, Bulu Tangkis","10","0","10"
"6731884","ADE IRMA NURWAHIDAH","1568","Sekolah Tinggi Ilmu Kesehatan Bina Putera Banjar","13201","S1 - Kesehatan Masyarakat","Statistics","5","0","4"
"6791043","MARTHINUS YOHANES RUAMBA","489","Universitas Cenderawasih","U1","Unknown","Pendidikan Matematika, Statistika, Matematika Terapan","4","0","5"
"6794789","ARDIANA FATMA DEWI","3558","Institut Agama Islam Negeri Kediri","U1","Unknown","Time Series, Regression, Nonparametric Regression, Statistics, Econometrics","3","0","6"
"6782274","BAYUN MATSAANY","8244439","Institut Teknologi dan Bisnis Muhammadiyah Purbalingga","94203","S1 - Aktuaria","Statistika, Aktuaria","5","0","7"
"6784967","SYAIDATUSSALIHAH","2524","Politeknik Medica Farma Husada Mataram","49401","D3 - Statistika Terapan","Statistika","2","0","3"
"6811050","URWAWUSKA LADINI","4500","Universitas Islam Negeri Sulthan Thaha Saifuddin Jambi","U1","Unknown","Statistics","3","0","6"
"6054849","REZA MUBARAK","3541","Institut Agama Islam Negeri Madura","61206","S1 - Perbankan Syariah","Islamic Economic, Statistics, Time Series, Forecasting","11","0","7"
"6784967","SYAIDATUSSALIHAH","2524","Politeknik Medica Farma Husada Mataram","49401","D3 - Statistika Terapan","Statistika","2","0","3"
"6811050","URWAWUSKA LADINI","4500","Universitas Islam Negeri Sulthan Thaha Saifuddin Jambi","U1","Unknown","Statistics","3","0","6"
"6054849","REZA MUBARAK","3541","Institut Agama Islam Negeri Madura","61206","S1 - Perbankan Syariah","Islamic Economic, Statistics, Time Series, Forecasting","11","0","7"
"6665580","HARYOSO WICAKSONO","1496","STMIK IM","57201","S1 - Sistem Informasi","Data Mining, eLearning, Statistika","5","0","6"
"6674221","ITA WULANDARI","4328","Politeknik Statistika STIS","49501","D4 - Statistika","Statistika","7","0","11"
"6787589","SEFRI IMANUEL FALLO","8244275","Universitas San Pedro","44201","S1 - Matematika","Matematika, Statistika","5","0","4"
"6783513","NUGRAHA K. F. DETHAN","524","Universitas Timor","44201","S1 - Matematika","Pure mathematics, statistics","6","0","7"
"6818530","TAUFIQ HIDAYAT","1430","Universitas Subang","63211","S1 - Ilmu Administrasi Niaga","Statistik, MSDM","1","0","1"
"6802827","APRILIYANUS RAKHMADI PRATAMA","3526","IAIN Sultan Amai Gorontalo","86208","S1 - Pendidikan Agama Islam","Statistics, Time Series","1","0","0"
"6803112","Agustifa Zea Tazliqoh","527","Universitas Singaperbangsa Karawang","61201","S1 - Manajemen","Statistika","10","0","3"
"6802827","APRILIYANUS RAKHMADI PRATAMA","3526","IAIN Sultan Amai Gorontalo","86208","S1 - Pendidikan Agama Islam","Statistics, Time Series","1","0","0"
"6803112","Agustifa Zea Tazliqoh","527","Universitas Singaperbangsa Karawang","61201","S1 - Manajemen","Statistika","10","0","3"
"6807416","SARMADA","491","Universitas Jambi","U1","Unknown","Statistika","1","0","1"
"6809819","HASRAT IFOLALA ZEBUA","8244510","Universitas Nias","U1","Unknown","Statistics, modelling, spatial analysis","7","0","5"
"5986096","WAHYUDI","3560","Institut Agama Islam Negeri Takengon","60206","S1 - Ekonomi Syariah","statistic, mathematic, time series, biostatistic","28","1","4"
"5986219","SUZANNA LAMRIA SIREGAR","407","Universitas Gunadarma","57101","S2 - Manajemen Sistem Informasi","coopetition, strategic management, social network analysis, statistics, research methodology","64","0","16"
"5987396","SRI SULAMI ENDAH ASTUTI","4427","Politeknik Kesehatan Kementerian Kesehatan Surabaya","13353","D4 - Teknologi Laboratorium Medis","Statistika","14","0","26"
"6655467","MARIA THERESIA ANITAWATI","1099","Universitas Bakrie","U1","Unknown","ekonomi mikro, ekonomi makro, manajemen, statistika","13","0","4"
"6646599","ARY HERLINA KURNIATI H. M.","2564","Universitas Cokroaminoto Palopo","U1","Unknown","Statistics, Mathematics","5","0","9"
"6685081","RAHMALIAH SAHUPALA","392","Universitas Halu Oleo","49201","S1 - Statistika","statistics","27","0","6"
"6817191","MEIRINDA FAUZIYAH","411","Universitas Mulawarman","49201","S1 - Statistika","Statistics, Extreme Value, Spatial Area","2","0","3"
"6821745","ASTERINA ANGGRAINI","539","Politeknik Negeri Jakarta","U1","Unknown","Statistika, Manajemen Keuangan","1","0","2"
"6826084","YULIANA SAFITRI","4500","Universitas Islam Negeri Sulthan Thaha Saifuddin Jambi","60202","S1 - Ekonomi Syariah","Matematika, Matematika Ekonomi, Statistika, Ekonometrika","4","0","3"
"5986096","WAHYUDI","3560","Institut Agama Islam Negeri Takengon","60206","S1 - Ekonomi Syariah","statistic, mathematic, time series, biostatistic","28","1","4"
"5986219","SUZANNA LAMRIA SIREGAR","407","Universitas Gunadarma","57101","S2 - Manajemen Sistem Informasi","coopetition, strategic management, social network analysis, statistics, research methodology","64","0","16"
"5987396","SRI SULAMI ENDAH ASTUTI","4427","Politeknik Kesehatan Kementerian Kesehatan Surabaya","13353","D4 - Teknologi Laboratorium Medis","Statistika","14","0","26"
"6174446","AMELIA TANASALE","2533","Universitas Klabat","54211","S1 - Agroteknologi","Statistics, Agriculture","16","0","6"
"6655467","MARIA THERESIA ANITAWATI","1099","Universitas Bakrie","U1","Unknown","ekonomi mikro, ekonomi makro, manajemen, statistika","13","0","4"
"6646599","ARY HERLINA KURNIATI H. M.","2564","Universitas Cokroaminoto Palopo","U1","Unknown","Statistics, Mathematics","5","0","9"
"6685081","RAHMALIAH SAHUPALA","392","Universitas Halu Oleo","49201","S1 - Statistika","statistics","27","0","6"
"6817191","MEIRINDA FAUZIYAH","411","Universitas Mulawarman","49201","S1 - Statistika","Statistics, Extreme Value, Spatial Area","2","0","3"
"6821745","ASTERINA ANGGRAINI","539","Politeknik Negeri Jakarta","U1","Unknown","Statistika, Manajemen Keuangan","1","0","2"
"6826084","YULIANA SAFITRI","4500","Universitas Islam Negeri Sulthan Thaha Saifuddin Jambi","60202","S1 - Ekonomi Syariah","Matematika, Matematika Ekonomi, Statistika, Ekonometrika","4","0","3"
"6805741","FEBRYA CHRISTIN HANDAYANI BUAN","524","Universitas Timor","U1","Unknown","Statistika, Ekonometrika, Spasial","3","0","5"
"6004858","MUHAMAD IRPAN NURHAB","3556","Institut Agama Islam Negeri Metro","U1","Unknown","Statistika","5","0","7"
"6026328","MOCH. NAJIB","2192","Sekolah Tinggi Ilmu Komputer PGRI Banyuwangi","55201","S1 - Teknik Informatika","matematika, statistika","2","0","4"
"6072033","LA PODJE TALANGKO","385","Universitas Hasanuddin","U1","Unknown","Statistics","10","0","10"
"6088639","ALFENSI FARUK","440","Universitas Sriwijaya","44201","S1 - Matematika","Statistics, Survival Analysis, Machine Learning","341","7","26"
"6170333","RAHMAT RIZKIYANTO","444","Badan Riset dan Inovasi Nasional","U1","Unknown","network, statistic, remote sensing, image processing, deep learning","6","0","7"
"6644149","WIDYA IRMANINGTYAS","384","Universitas Gadjah Mada","U1","Unknown","Statistics","11","0","7"
"6730402","ELOK FA'IZ FATMA EL FAHMI","3513","Universitas Islam Negeri Maulana Malik Ibrahim Malang","73201","S1 - Psikologi","Statistika, Psikologi, Psikometri","8","0","6"
"6732856","DWI YUNITASARI","201","Universitas Islam Negeri Walisongo Semarang","U1","Unknown","Statistika, visualisasi data","1","0","2"
"6739259","RATNA SETYANINGSIH","36","Sekolah Tinggi Agama Buddha Negeri Raden Wijaya","86215","S1 - Pendidikan Keagamaan Buddha","Matematika, Statistika, Pendidikan","2","0","2"
"6790560","EKA PURNAMA","3526","IAIN Sultan Amai Gorontalo","60202","S1 - Ekonomi Syari'ah","Matematika, Statistika","1","0","2"
"6767678","AZWAR HABIBI","3541","Institut Agama Islam Negeri Madura","62202","S1 - Akuntansi Syariah","statistika","8","0","0"
"6794405","ALI AKBAR","1087","Universitas Bung Karno","61201","S1 - Manajemen","Ilmu Manajemen, Statistik, dll","1","0","1"
"6795518","SURYA PUSPITA SARI","536","Institut Teknologi Kalimantan","49201","S1 - Statistika","Statistika","2","0","2"
"6769916","MUH. IDHAM KURNIAWAN, S.PD., M.SI.","3511","Universitas Islam Negeri Sunan Gunung Djati Bandung","70231","S1 - Pengembangan Masyarakat Islam","Statistika","1","0","2"
"6796419","ARWINI ARISANDI","556","Politeknik Pertanian Negeri Pangkajene Kepulauan","41311","D4 - Agroindustri","Statistika","2","0","3"
"6774801","KUSNA DJATI PURNAMA","8244418","Sekolah Tinggi Ilmu Ekonomi Studi Ekonomi Modern","61201","S1 - Manajemen","Matematika Bisnis, Statistik, Manajemen Resiko","1","0","1"
"6739259","RATNA SETYANINGSIH","36","Sekolah Tinggi Agama Buddha Negeri Raden Wijaya","86215","S1 - Pendidikan Keagamaan Buddha","Matematika, Statistika, Pendidikan","2","0","2"
"6795518","SURYA PUSPITA SARI","536","Institut Teknologi Kalimantan","49201","S1 - Statistika","Statistika","2","0","2"
"6769916","MUH. IDHAM KURNIAWAN, S.PD., M.SI.","3511","Universitas Islam Negeri Sunan Gunung Djati Bandung","70231","S1 - Pengembangan Masyarakat Islam","Statistika","1","0","2"
"6796419","ARWINI ARISANDI","556","Politeknik Pertanian Negeri Pangkajene Kepulauan","41311","D4 - Agroindustri","Statistika","2","0","3"
"6774801","KUSNA DJATI PURNAMA","8244418","Sekolah Tinggi Ilmu Ekonomi Studi Ekonomi Modern","61201","S1 - Manajemen","Matematika Bisnis, Statistik, Manajemen Resiko","1","0","1"
"6776377","FIRDAUS","8244417","Institut Teknologi dan Bisnis Lembah Dempo","57201","S1 - Sistem Informasi","Statistics, Mathematics","1","0","1"
"6753569","WIKASANTI DWI RAHAYU","3544","Universitas Islam Negeri Sjech M. Djamil Djambek Bukittinggi","U1","Unknown","STATISTIKA","1","0","3"
"6780300","SELLY SEPTIANI","8244474","Universitas Sutomo","U1","Unknown","Statistika, Data Analis, Logika Matematika","1","0","1"
"6784259","FERRI YANTO","8278","Universitas Islam Kebangsaan Indonesia","61201","S1 - Manajemen","Manajemen Pemasaran, Teknologi Informasi Pemasaran (E-Commerce), Riset Pemasaran, Matematika Keuangan, Statistik","1","0","2"
"6790560","EKA PURNAMA","3526","IAIN Sultan Amai Gorontalo","60202","S1 - Ekonomi Syari'ah","Matematika, Statistika","1","0","2"
"6769916","MUH. IDHAM KURNIAWAN, S.PD., M.SI.","3511","Universitas Islam Negeri Sunan Gunung Djati Bandung","70231","S1 - Pengembangan Masyarakat Islam","Statistika","1","0","2"
"6796419","ARWINI ARISANDI","556","Politeknik Pertanian Negeri Pangkajene Kepulauan","41311","D4 - Agroindustri","Statistika","2","0","3"
"6831596","YAYU SITI FAUZIAH","3623","STAI Al-Ma`arif Ciamis","U1","Unknown","Statistik","1","0","2"
"6804570","SARAH FADHLIA","1094","Universitas Indraprasta PGRI","86201","S1 - Bimbingan Dan Konseling","Statistics","1","0","2"
"6810707","IMAM MUHAMMAD AKBAR","1412","Universitas Garut","U1","Unknown","Manajemen Publik, Kebijakan Publik, Komputer, statistik, Administrasi Negara","1","0","1"
"6815995","AMAM TAUFIQ HIDAYAT","507","Universitas Malikussaleh","84202","S1 - Pendidikan Matematika","Statistika","2","0","3"
"6816854","NOFITA ISTIANA","4328","Politeknik Statistika STIS","U1","Unknown","Statistics","2","0","2"
"6819700","ABDUL AZIZ NURUSSADAD","8079","Badan Informasi Geospasial","U1","Unknown","Statistics","3","0","5"
"6826211","ARIFIN","2550","Universitas Muhammadiyah Pare-pare","84202","S1 - Pendidikan Matematika","statistika, matematika, komputasi","1","0","2"
"5975258","MUHAMMAD NUR KHOLISH","3586","Institut Agama Islam Az-Zaytun Indonesia","70233","S1 - Komunikasi Penyiaran Islam","informatics, machine learning, computational intelligence, statistics","84","3","6"
"5994949","ISBANDINI VETERINA","1224","STIE Indonesia Banking School","U1","Unknown","statistics, economics","1","0","1"
